site,year,georegion,season,num_plots_sampled,DERIMB,EVATRO,HENSPP,MEDAEQ,ORTKOE,PISOCH,PYCHEL,SOLSPP,ASTSPP,LETNAN,PATMIN,PISBRE,PISGIG
Stillwater,2011,CA Central,Spring,3,0,0,0,0,0,144,0,0,0,0,0,0,0
Stillwater,2012,CA Central,Spring,3,0,0,0,0,0,106,0,0,0,0,1,0,0
Stillwater,2013,CA Central,Fall,3,0,0,25,0,0,52,0,0,0,0,0,0,0
Stillwater,2013,CA Central,Spring,3,0,0,1,0,0,121,1,0,0,0,0,0,0
Stillwater,2014,CA Central,Fall,3,0,0,1,0,0,4,0,0,0,0,1,0,0
Stillwater,2014,CA Central,Spring,3,0,0,4,0,0,11,0,0,0,0,1,0,0
Stillwater,2015,CA Central,Fall,3,0,0,1,0,0,17,0,0,0,0,2,0,0
Stillwater,2015,CA Central,Spring,3,0,0,1,0,0,23,0,0,0,0,0,0,0
Stillwater,2016,CA Central,Spring,3,0,0,1,0,0,29,0,0,0,0,0,0,0
Stillwater,2017,CA Central,Spring,3,0,0,1,0,0,25,0,0,0,0,0,0,0
Stillwater,2018,CA Central,Spring,3,0,0,1,0,0,14,0,0,0,0,4,0,0
Stillwater,2019,CA Central,Spring,3,0,0,0,0,0,9,0,0,0,0,3,0,0
Stillwater,2020,CA Central,Fall,3,0,0,0,0,0,5,0,0,0,0,7,0,0
Stillwater,2020,CA Central,Spring,3,0,0,0,0,0,9,0,0,0,0,1,0,0
Stillwater,2021,CA Central,Spring,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Terrace Point,1999,CA Central,Fall,3,0,0,0,0,0,104,0,0,0,0,0,0,0
Terrace Point,1999,CA Central,Spring,3,0,0,0,0,0,56,0,0,0,0,0,0,0
Terrace Point,2000,CA Central,Fall,3,0,0,0,0,0,123,0,0,0,0,0,0,0
Terrace Point,2000,CA Central,Spring,3,0,0,0,0,0,143,0,0,0,0,0,0,0
Terrace Point,2001,CA Central,Fall,3,0,0,0,0,0,128,0,0,0,0,0,0,0
Terrace Point,2001,CA Central,Spring,3,0,0,0,0,0,146,0,0,0,0,0,0,0
Terrace Point,2002,CA Central,Fall,3,0,0,0,0,0,98,0,0,0,0,0,0,0
Terrace Point,2002,CA Central,Spring,3,0,0,0,0,0,81,0,0,0,0,0,0,0
Terrace Point,2003,CA Central,Fall,3,0,0,0,0,0,66,0,0,0,0,0,0,0
Terrace Point,2003,CA Central,Spring,3,0,0,0,0,0,37,0,0,0,0,0,0,0
Terrace Point,2004,CA Central,Fall,3,0,0,0,0,0,122,0,0,0,0,0,0,0
Terrace Point,2004,CA Central,Spring,3,0,0,0,0,0,57,0,0,0,0,0,0,0
Terrace Point,2005,CA Central,Fall,3,0,0,0,0,0,157,0,0,0,0,0,0,0
Terrace Point,2005,CA Central,Spring,3,0,0,0,0,0,142,0,0,0,0,0,0,0
Terrace Point,2006,CA Central,Fall,3,0,0,0,0,0,170,0,0,0,0,0,0,0
Terrace Point,2006,CA Central,Spring,3,0,0,0,0,0,181,0,0,0,0,0,0,0
Terrace Point,2007,CA Central,Fall,3,0,0,0,0,0,193,0,0,0,0,0,0,0
Terrace Point,2007,CA Central,Spring,3,0,0,0,0,0,181,0,0,0,0,0,0,0
Terrace Point,2008,CA Central,Fall,3,0,0,0,0,0,192,0,0,0,0,0,0,0
Terrace Point,2008,CA Central,Spring,3,0,0,0,0,0,178,0,0,0,0,0,0,0
Terrace Point,2009,CA Central,Fall,3,0,0,0,0,0,183,0,0,0,0,0,0,0
Terrace Point,2009,CA Central,Spring,3,0,0,0,0,0,190,0,0,0,0,0,0,0
Terrace Point,2010,CA Central,Fall,3,0,0,0,0,0,114,0,0,0,0,0,0,0
Terrace Point,2010,CA Central,Spring,3,0,0,0,0,0,100,0,0,0,0,0,0,0
Terrace Point,2011,CA Central,Fall,3,0,0,0,0,0,142,0,0,0,0,0,0,0
Terrace Point,2011,CA Central,Spring,3,0,0,0,0,0,129,0,0,0,0,0,0,0
Terrace Point,2012,CA Central,Spring,3,0,0,0,0,0,177,0,0,0,0,0,0,0
Terrace Point,2013,CA Central,Fall,3,0,0,0,0,0,43,0,0,0,0,0,0,0
Terrace Point,2013,CA Central,Spring,3,0,0,0,0,0,101,0,0,0,0,0,0,0
Terrace Point,2014,CA Central,Fall,3,0,0,0,0,0,193,0,0,0,0,0,0,0
Terrace Point,2014,CA Central,Spring,3,0,0,0,0,0,205,0,0,0,0,0,0,0
Terrace Point,2015,CA Central,Fall,3,0,0,0,0,0,65,0,0,0,0,0,0,0
Terrace Point,2015,CA Central,Spring,3,0,0,0,0,0,85,0,0,0,0,0,0,0
Terrace Point,2016,CA Central,Spring,3,0,0,0,0,0,151,0,0,0,0,0,0,0
Terrace Point,2017,CA Central,Spring,3,0,0,0,0,0,90,0,0,0,0,0,0,0
Terrace Point,2018,CA Central,Spring,3,0,0,0,0,0,93,0,0,0,0,0,0,0
Terrace Point,2019,CA Central,Spring,3,0,0,0,0,0,61,0,0,0,0,0,0,0
Terrace Point,2020,CA Central,Fall,3,0,0,0,0,0,28,0,0,0,0,0,0,0
Terrace Point,2020,CA Central,Spring,3,0,0,0,0,0,54,0,0,0,0,0,0,0
Terrace Point,2021,CA Central,Spring,3,0,0,0,0,0,36,0,0,0,0,0,0,0
Vista del Mar,2007,CA Central,Fall,3,0,0,2,0,0,64,1,0,0,0,0,0,0
Vista del Mar,2008,CA Central,Spring,3,0,0,0,0,0,51,0,0,0,0,0,1,0
Vista del Mar,2009,CA Central,Spring,3,0,0,2,0,0,88,0,0,0,0,1,0,1
Vista del Mar,2011,CA Central,Fall,3,0,0,1,0,0,47,0,0,0,0,0,0,0
Vista del Mar,2015,CA Central,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Vista del Mar,2016,CA Central,Spring,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Vista del Mar,2021,CA Central,Fall,3,0,0,19,0,0,0,0,0,0,0,6,0,0
Wilder Ranch,2007,CA Central,Fall,2,0,0,0,0,0,76,0,0,0,0,0,0,0
Wilder Ranch,2008,CA Central,Spring,2,0,0,0,0,0,70,0,0,0,0,0,0,0
Wilder Ranch,2009,CA Central,Spring,2,0,0,0,0,0,46,0,0,0,0,0,0,0
Wilder Ranch,2011,CA Central,Fall,2,0,0,0,0,0,37,0,0,0,0,0,0,0
Bird Rock,2002,CA Channel Islands South,Spring,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Bird Rock,2003,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2003,CA Channel Islands South,Spring,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Bird Rock,2004,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2004,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2005,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2005,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2006,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2006,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2007,CA Channel Islands South,Fall,1,0,0,0,0,0,7,0,0,0,0,0,0,0
Bird Rock,2008,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2008,CA Channel Islands South,Spring,1,0,0,0,0,0,20,0,0,0,0,0,0,0
Bird Rock,2009,CA Channel Islands South,Fall,1,0,0,0,0,0,7,0,0,0,0,0,0,1
Bird Rock,2009,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2010,CA Channel Islands South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Bird Rock,2010,CA Channel Islands South,Spring,1,0,0,0,0,0,8,0,0,0,0,0,0,0
Bird Rock,2011,CA Channel Islands South,Fall,1,0,0,0,0,0,3,0,0,0,0,0,0,2
Bird Rock,2011,CA Channel Islands South,Spring,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Bird Rock,2012,CA Channel Islands South,Fall,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Bird Rock,2012,CA Channel Islands South,Spring,1,0,0,0,0,0,4,0,0,0,0,0,0,0
Bird Rock,2013,CA Channel Islands South,Fall,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Bird Rock,2013,CA Channel Islands South,Spring,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Bird Rock,2014,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2014,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2015,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2015,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2016,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2016,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2017,CA Channel Islands South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Bird Rock,2017,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2018,CA Channel Islands South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Bird Rock,2018,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bird Rock,2019,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Bird Rock,2019,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Harbor,2002,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Harbor,2003,CA Channel Islands South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Little Harbor,2003,CA Channel Islands South,Spring,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Little Harbor,2004,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Harbor,2004,CA Channel Islands South,Spring,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Little Harbor,2005,CA Channel Islands South,Fall,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Little Harbor,2005,CA Channel Islands South,Spring,1,0,0,0,0,0,4,0,0,0,0,0,0,0
Little Harbor,2006,CA Channel Islands South,Fall,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Little Harbor,2006,CA Channel Islands South,Spring,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Little Harbor,2007,CA Channel Islands South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Little Harbor,2008,CA Channel Islands South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Little Harbor,2008,CA Channel Islands South,Spring,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Little Harbor,2009,CA Channel Islands South,Fall,1,0,0,0,0,0,5,0,0,0,0,0,0,0
Little Harbor,2009,CA Channel Islands South,Spring,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Little Harbor,2010,CA Channel Islands South,Fall,1,0,0,0,0,0,7,0,0,0,0,0,0,0
Little Harbor,2010,CA Channel Islands South,Spring,1,0,0,0,0,0,9,0,0,0,0,0,0,0
Little Harbor,2011,CA Channel Islands South,Fall,1,0,0,0,0,0,11,0,0,0,0,0,0,0
Little Harbor,2011,CA Channel Islands South,Spring,1,0,0,0,0,0,11,0,0,0,0,0,0,0
Little Harbor,2012,CA Channel Islands South,Fall,1,0,0,0,0,0,6,0,0,0,0,0,0,0
Little Harbor,2012,CA Channel Islands South,Spring,1,0,0,0,0,0,9,0,0,0,0,0,0,0
Little Harbor,2013,CA Channel Islands South,Fall,1,0,0,0,0,0,5,0,0,0,0,0,0,0
Little Harbor,2013,CA Channel Islands South,Spring,1,0,0,0,0,0,8,0,0,0,0,0,0,0
Little Harbor,2014,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Harbor,2014,CA Channel Islands South,Spring,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Little Harbor,2015,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Harbor,2015,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Harbor,2016,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Harbor,2016,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Harbor,2017,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Harbor,2017,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Harbor,2018,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Harbor,2018,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Harbor,2019,CA Channel Islands South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Harbor,2019,CA Channel Islands South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodega,2002,CA North,Summer,3,0,0,0,0,0,291,0,0,0,0,0,0,0
Bodega,2003,CA North,Summer,3,0,0,0,0,0,331,0,0,0,0,0,0,0
Bodega,2004,CA North,Summer,3,0,0,0,0,0,221,0,0,0,0,0,0,0
Bodega,2005,CA North,Summer,3,0,0,0,0,0,304,0,0,0,0,0,0,0
Bodega,2006,CA North,Summer,3,0,0,0,0,0,308,0,0,0,0,0,0,0
Bodega,2007,CA North,Summer,3,0,0,2,0,0,330,0,0,0,0,0,0,0
Bodega,2008,CA North,Summer,3,0,0,1,0,0,212,0,0,0,0,0,0,0
Bodega,2009,CA North,Summer,3,0,0,1,0,0,202,0,0,0,0,0,0,0
Bodega,2010,CA North,Summer,3,0,0,3,0,0,188,0,0,0,0,0,0,0
Bodega,2011,CA North,Summer,3,0,0,0,0,0,97,0,0,0,0,0,0,0
Bodega,2012,CA North,Summer,3,0,0,0,0,0,67,0,0,0,0,0,0,0
Bodega,2013,CA North,Summer,3,0,0,0,0,0,75,0,0,0,0,1,0,0
Bodega,2014,CA North,Summer,3,0,0,0,0,0,89,0,0,0,0,0,0,0
Bodega,2015,CA North,Summer,3,0,0,0,0,0,350,0,0,0,0,0,0,0
Bodega,2016,CA North,Summer,3,0,0,0,0,0,441,0,0,0,0,0,0,0
Bodega,2017,CA North,Summer,3,0,0,0,0,0,336,0,0,0,0,0,0,0
Bodega,2018,CA North,Summer,3,0,0,0,0,0,435,0,0,0,0,0,0,0
Bodega,2019,CA North,Summer,3,0,0,0,0,0,237,0,0,0,0,0,0,0
Bodega,2020,CA North,Summer,3,0,0,0,0,0,397,0,0,0,0,0,0,0
Bodega,2021,CA North,Summer,3,0,0,0,0,0,167,0,0,0,0,0,0,0
Bodega Head,2010,CA North,Summer,3,1,0,2,0,0,80,0,0,0,0,2,0,0
Bodega Head,2011,CA North,Summer,3,0,0,0,0,0,61,0,0,0,0,1,0,0
Cape Mendocino,2004,CA North,Summer,3,0,0,0,0,0,103,0,0,0,0,0,0,0
Cape Mendocino,2005,CA North,Summer,3,0,0,0,0,0,127,2,0,0,0,0,0,0
Cape Mendocino,2006,CA North,Summer,3,0,0,0,0,0,91,0,0,0,0,0,0,0
Cape Mendocino,2007,CA North,Summer,3,0,0,0,0,0,77,0,0,0,0,0,0,0
Cape Mendocino,2008,CA North,Summer,3,0,0,1,0,0,77,0,0,0,0,0,0,0
Cape Mendocino,2009,CA North,Summer,3,0,0,0,0,0,92,0,0,0,0,0,0,0
Cape Mendocino,2010,CA North,Summer,3,0,0,0,0,0,77,0,0,0,0,0,0,0
Cape Mendocino,2011,CA North,Summer,3,0,0,0,0,0,70,0,0,0,0,0,0,0
Cape Mendocino,2012,CA North,Summer,3,0,0,0,0,0,72,0,0,0,0,0,0,0
Cape Mendocino,2013,CA North,Summer,3,0,0,1,0,0,66,1,0,0,0,0,0,0
Cape Mendocino,2014,CA North,Summer,3,0,0,0,0,0,20,0,0,0,0,0,0,0
Cape Mendocino,2015,CA North,Summer,3,0,0,1,0,0,6,0,0,0,0,0,0,0
Cape Mendocino,2016,CA North,Summer,3,0,0,0,0,0,13,0,0,0,0,0,0,0
Cape Mendocino,2018,CA North,Summer,3,0,0,0,0,0,66,0,0,0,0,0,0,0
Cape Mendocino,2019,CA North,Summer,3,0,0,0,0,0,69,0,0,0,0,0,0,0
Cape Mendocino,2020,CA North,Summer,3,0,0,0,0,0,85,0,0,0,0,0,0,0
Cape Mendocino,2021,CA North,Summer,3,0,0,0,0,0,69,0,0,0,0,0,0,0
Chimney Rock,2011,CA North,Summer,3,0,0,0,0,0,97,0,0,0,0,1,0,0
Chimney Rock,2017,CA North,Summer,3,0,0,0,0,0,46,0,0,0,0,0,0,0
Damnation Creek,2004,CA North,Summer,3,0,0,0,0,0,294,0,0,0,0,0,0,0
Damnation Creek,2005,CA North,Fall,3,0,0,0,0,0,202,0,0,0,0,0,0,0
Damnation Creek,2006,CA North,Fall,3,0,0,0,0,0,201,1,0,0,0,0,0,0
Damnation Creek,2006,CA North,Summer,3,0,0,0,0,0,225,2,0,0,0,0,0,0
Damnation Creek,2007,CA North,Fall,3,2,0,0,0,0,151,0,0,0,0,0,0,0
Damnation Creek,2007,CA North,Summer,3,0,0,0,0,0,172,1,0,0,0,0,0,0
Damnation Creek,2008,CA North,Fall,3,5,0,1,0,0,183,0,0,0,0,0,0,0
Damnation Creek,2008,CA North,Summer,3,0,0,0,0,0,100,0,0,0,0,0,0,0
Damnation Creek,2009,CA North,Fall,3,7,0,0,0,0,187,0,0,0,0,0,0,0
Damnation Creek,2009,CA North,Summer,3,2,0,0,0,0,120,0,0,0,0,0,0,0
Damnation Creek,2010,CA North,Fall,3,3,0,0,0,0,123,0,0,0,0,0,0,0
Damnation Creek,2010,CA North,Summer,3,1,0,0,0,0,184,0,0,0,0,0,0,0
Damnation Creek,2011,CA North,Fall,3,5,0,0,0,0,191,0,0,0,0,0,0,0
Damnation Creek,2011,CA North,Summer,3,6,0,0,0,0,132,0,0,0,0,0,0,0
Damnation Creek,2012,CA North,Fall,3,5,0,0,0,0,256,0,0,0,0,0,0,0
Damnation Creek,2012,CA North,Summer,3,3,0,0,0,0,128,0,0,0,0,0,0,0
Damnation Creek,2013,CA North,Fall,3,8,0,0,0,0,147,2,0,0,0,0,0,0
Damnation Creek,2013,CA North,Summer,3,3,0,0,0,0,128,0,0,0,0,0,0,0
Damnation Creek,2014,CA North,Fall,3,9,0,0,0,0,17,0,0,0,0,0,0,0
Damnation Creek,2014,CA North,Summer,3,5,0,0,0,0,61,0,0,0,0,0,0,0
Damnation Creek,2015,CA North,Summer,3,7,0,0,0,0,32,0,0,0,0,0,0,0
Damnation Creek,2016,CA North,Fall,3,16,0,0,0,0,95,0,0,0,0,0,0,0
Damnation Creek,2016,CA North,Summer,3,12,0,0,0,0,110,0,0,0,0,0,0,0
Damnation Creek,2017,CA North,Summer,3,9,0,0,0,0,92,0,0,0,0,0,0,0
Damnation Creek,2018,CA North,Summer,3,5,0,0,0,0,42,0,0,0,0,0,0,0
Damnation Creek,2019,CA North,Summer,3,4,0,0,0,0,79,0,0,0,0,0,0,0
Damnation Creek,2020,CA North,Summer,3,5,0,0,0,0,330,0,0,0,0,0,0,0
Damnation Creek,2021,CA North,Summer,3,1,0,0,0,0,204,0,0,0,0,0,0,0
Del Mar Landing,2010,CA North,Summer,3,0,0,1,0,0,81,0,0,0,0,0,0,0
Del Mar Landing,2011,CA North,Summer,3,0,0,2,0,0,45,0,0,0,0,0,0,0
Del Mar Landing,2017,CA North,Summer,3,0,0,0,0,0,178,0,0,0,0,2,0,0
Del Mar Landing,2020,CA North,Summer,3,0,0,0,0,0,124,0,0,0,0,7,0,0
Enderts,2004,CA North,Summer,2,0,0,0,0,0,641,0,0,0,0,0,0,0
Enderts,2005,CA North,Fall,2,0,0,0,0,0,556,0,0,0,0,0,0,0
Enderts,2006,CA North,Fall,2,0,0,0,0,0,426,0,0,0,0,0,0,0
Enderts,2006,CA North,Summer,2,0,0,0,0,0,444,0,0,0,0,0,0,0
Enderts,2007,CA North,Fall,2,0,0,0,0,0,318,0,0,0,0,0,0,0
Enderts,2007,CA North,Summer,2,0,0,4,0,0,417,0,0,0,0,0,1,0
Enderts,2008,CA North,Fall,2,0,0,0,0,0,306,0,0,0,0,0,0,0
Enderts,2008,CA North,Summer,2,0,0,0,0,0,298,0,0,0,0,0,0,0
Enderts,2009,CA North,Fall,1,1,0,0,0,0,131,0,0,0,0,0,0,0
Enderts,2009,CA North,Summer,2,0,0,0,0,0,358,0,0,0,0,0,0,0
Enderts,2010,CA North,Fall,2,0,0,0,0,0,262,0,0,0,0,0,0,0
Enderts,2010,CA North,Summer,2,0,0,0,0,0,358,0,0,0,0,0,0,0
Enderts,2011,CA North,Fall,2,0,0,0,0,0,311,0,0,0,0,0,0,0
Enderts,2011,CA North,Summer,2,0,0,0,0,0,369,0,0,0,0,0,0,0
Enderts,2012,CA North,Fall,2,0,0,1,0,0,359,0,0,0,0,0,0,0
Enderts,2012,CA North,Summer,2,0,0,0,0,0,288,0,0,0,0,0,0,0
Enderts,2013,CA North,Fall,2,0,0,2,0,0,397,0,0,0,0,0,0,0
Enderts,2013,CA North,Summer,2,0,0,5,0,0,518,0,0,0,0,0,0,0
Enderts,2014,CA North,Fall,2,1,0,3,0,0,75,0,0,0,0,0,0,0
Enderts,2014,CA North,Summer,2,0,0,6,0,0,338,0,0,0,0,0,0,0
Enderts,2015,CA North,Fall,2,1,0,3,0,0,462,0,0,0,0,0,0,0
Enderts,2015,CA North,Summer,2,1,0,10,0,0,183,0,0,0,0,0,0,0
Enderts,2016,CA North,Fall,2,0,0,4,0,0,681,0,0,0,0,0,0,0
Enderts,2016,CA North,Summer,2,1,0,5,0,0,325,0,0,0,0,0,0,0
Enderts,2018,CA North,Summer,2,3,0,0,0,0,554,0,0,0,0,0,0,0
Enderts,2019,CA North,Summer,2,0,0,1,0,0,513,0,0,0,0,0,0,0
Enderts,2020,CA North,Summer,2,0,0,9,0,0,601,0,0,0,0,0,0,0
Enderts,2021,CA North,Summer,2,0,0,0,0,0,543,0,0,0,0,0,0,0
False Klamath Cove,2004,CA North,Summer,3,0,0,0,0,0,472,0,0,0,0,0,0,0
False Klamath Cove,2005,CA North,Fall,3,0,0,0,0,0,168,0,0,0,0,0,0,0
False Klamath Cove,2006,CA North,Fall,3,0,0,0,0,0,110,0,0,0,0,0,0,0
False Klamath Cove,2006,CA North,Summer,3,0,0,0,0,0,371,2,0,0,0,0,0,0
False Klamath Cove,2007,CA North,Fall,3,8,0,2,0,0,451,1,0,0,0,0,0,0
False Klamath Cove,2007,CA North,Summer,3,9,0,9,0,0,385,0,0,0,0,2,0,0
False Klamath Cove,2008,CA North,Fall,3,5,0,0,0,0,200,0,0,0,0,0,0,0
False Klamath Cove,2008,CA North,Summer,3,5,0,5,0,0,276,1,0,0,0,0,0,0
False Klamath Cove,2009,CA North,Fall,3,9,0,1,0,0,272,0,0,0,0,0,0,0
False Klamath Cove,2009,CA North,Summer,3,7,0,3,0,0,299,0,0,0,0,0,0,0
False Klamath Cove,2010,CA North,Fall,3,7,0,0,0,0,231,0,0,0,0,0,0,0
False Klamath Cove,2010,CA North,Summer,3,10,0,7,0,0,290,0,0,0,0,0,0,0
False Klamath Cove,2011,CA North,Fall,3,12,0,6,0,0,271,1,0,0,0,0,0,0
False Klamath Cove,2011,CA North,Summer,3,13,0,0,0,0,239,0,0,0,0,0,0,0
False Klamath Cove,2012,CA North,Fall,3,7,1,4,0,0,247,1,0,0,0,0,0,0
False Klamath Cove,2012,CA North,Summer,3,8,0,4,0,0,429,3,0,0,0,0,0,0
False Klamath Cove,2013,CA North,Fall,3,18,0,12,0,0,337,2,0,0,0,0,0,0
False Klamath Cove,2013,CA North,Summer,3,8,0,26,0,0,228,1,0,0,0,0,0,0
False Klamath Cove,2014,CA North,Fall,3,12,0,1,0,0,46,0,0,0,0,0,0,0
False Klamath Cove,2014,CA North,Summer,3,10,0,6,0,0,208,0,0,0,0,0,0,0
False Klamath Cove,2015,CA North,Fall,3,11,0,3,0,0,747,0,0,0,0,0,0,0
False Klamath Cove,2015,CA North,Summer,3,7,0,14,0,0,570,0,0,0,0,0,0,0
False Klamath Cove,2016,CA North,Fall,3,12,0,8,0,0,612,0,0,0,0,0,0,0
False Klamath Cove,2016,CA North,Summer,3,8,0,26,0,0,550,0,0,0,0,1,0,0
False Klamath Cove,2017,CA North,Summer,3,9,0,8,0,0,636,0,0,0,0,0,0,0
False Klamath Cove,2018,CA North,Summer,3,2,0,3,0,0,589,0,0,0,0,0,0,0
False Klamath Cove,2019,CA North,Summer,3,7,0,12,0,0,835,0,0,0,0,1,0,0
False Klamath Cove,2020,CA North,Summer,3,6,0,10,0,0,854,0,0,0,0,3,0,0
False Klamath Cove,2021,CA North,Summer,3,12,0,10,0,0,738,0,0,0,0,5,0,0
Gerstle Cove,2010,CA North,Summer,3,1,0,12,0,0,18,1,0,0,0,25,0,1
Gerstle Cove,2011,CA North,Summer,3,3,0,0,0,0,9,4,0,0,0,25,0,0
Gerstle Cove,2017,CA North,Summer,3,1,0,4,0,0,44,0,0,0,0,4,0,0
Gerstle Cove,2019,CA North,Summer,3,0,0,9,0,0,52,0,0,0,0,12,0,0
Gerstle Cove,2020,CA North,Summer,3,1,0,3,0,0,47,0,0,0,0,9,0,0
Gerstle Cove,2021,CA North,Summer,3,1,0,3,0,0,78,0,0,0,0,13,0,0
Kibesillah Hill,2004,CA North,Summer,3,0,0,0,0,0,209,0,0,0,0,0,0,0
Kibesillah Hill,2005,CA North,Summer,3,0,0,0,0,0,425,1,0,0,0,0,0,0
Kibesillah Hill,2006,CA North,Summer,3,0,0,0,0,0,571,0,0,0,0,0,0,0
Kibesillah Hill,2007,CA North,Summer,3,0,0,5,0,0,339,0,0,0,0,0,0,0
Kibesillah Hill,2008,CA North,Summer,3,0,0,3,0,0,162,0,0,0,0,0,0,0
Kibesillah Hill,2009,CA North,Summer,3,0,0,5,0,0,105,0,0,0,0,0,0,0
Kibesillah Hill,2010,CA North,Summer,3,0,0,4,0,0,71,0,0,0,0,0,0,0
Kibesillah Hill,2011,CA North,Summer,3,0,0,4,0,0,32,0,0,0,0,0,0,0
Kibesillah Hill,2013,CA North,Summer,3,0,0,2,0,0,80,0,0,0,0,0,0,0
Kibesillah Hill,2014,CA North,Summer,3,1,0,0,0,0,14,0,0,0,0,0,0,0
Kibesillah Hill,2015,CA North,Summer,3,0,0,1,0,0,73,0,0,0,0,0,0,0
Kibesillah Hill,2016,CA North,Summer,3,0,0,1,0,0,71,0,0,0,0,0,0,0
Kibesillah Hill,2018,CA North,Summer,3,0,0,1,0,0,123,0,0,0,0,0,0,0
Kibesillah Hill,2019,CA North,Summer,3,0,0,0,0,0,35,0,0,0,0,0,0,0
Kibesillah Hill,2020,CA North,Summer,3,0,0,1,0,0,60,0,0,0,0,0,0,0
Kibesillah Hill,2021,CA North,Summer,3,0,0,2,0,0,45,0,0,0,0,0,0,0
Moat Creek,2010,CA North,Summer,3,0,0,1,0,0,4,1,0,0,0,0,0,0
Moat Creek,2011,CA North,Summer,3,0,0,0,0,0,10,6,0,0,0,0,0,0
Moat Creek,2020,CA North,Summer,3,1,0,3,0,0,0,0,0,0,0,1,0,0
