Site_Code,Site_Name,Sample_Date,Year_Sampled,Quadrat_Num,Elevation,Species_Name,Percent_Cover
PWS_B08_RS_04,Disk Island,7/12/2007,2007,4,Upper (1.5 m MLLW),bare substrate,8.163265306
PWS_B08_RS_04,Disk Island,7/12/2007,2007,4,Upper (1.5 m MLLW),barnacle spat,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,4,Upper (1.5 m MLLW),Cladophora / Chaetomorpha sp.,16.32653061
PWS_B08_RS_04,Disk Island,7/12/2007,2007,4,Upper (1.5 m MLLW),Corallina sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,4,Upper (1.5 m MLLW),Cryptosiphonia woodii,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,4,Upper (1.5 m MLLW),Devalerea callophyloides,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,4,Upper (1.5 m MLLW),Elachista sp.,10.20408163
PWS_B08_RS_04,Disk Island,7/12/2007,2007,4,Upper (1.5 m MLLW),Fucus distichus,57.14285714
PWS_B08_RS_04,Disk Island,7/12/2007,2007,4,Upper (1.5 m MLLW),Halosaccion glandiforme,14.28571429
PWS_B08_RS_04,Disk Island,7/12/2007,2007,4,Upper (1.5 m MLLW),Mytilus trossulus,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,4,Upper (1.5 m MLLW),Ulva sp.,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Mid (0.5 m MLLW),bare substrate,8.163265306
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Mid (0.5 m MLLW),Cladophora / Chaetomorpha sp.,63.26530612
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Mid (0.5 m MLLW),Corallina sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Mid (0.5 m MLLW),Devalerea callophyloides,20.40816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Mid (0.5 m MLLW),Devalerea mollis,24.48979592
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Mid (0.5 m MLLW),Fucus distichus,8.163265306
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Mid (0.5 m MLLW),Mytilus trossulus,20.40816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Mid (0.5 m MLLW),Phycodrys fimbriata,16.32653061
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Mid (0.5 m MLLW),Ulva sp.,14.28571429
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Upper (1.5 m MLLW),bare substrate,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Upper (1.5 m MLLW),Cladophora / Chaetomorpha sp.,6.12244898
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Upper (1.5 m MLLW),Devalerea mollis,71.42857143
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Upper (1.5 m MLLW),Fucus distichus,30.6122449
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Upper (1.5 m MLLW),Mastocarpus sp.,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Upper (1.5 m MLLW),Mytilus trossulus,30.6122449
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Upper (1.5 m MLLW),Neorhodomela oregona,40.81632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Upper (1.5 m MLLW),Polyostea bipinnata,6.12244898
PWS_B08_RS_04,Disk Island,7/12/2007,2007,5,Upper (1.5 m MLLW),Ulva sp.,10.20408163
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Mid (0.5 m MLLW),Cladophora / Chaetomorpha sp.,67.34693878
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Mid (0.5 m MLLW),Corallina sp.,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Mid (0.5 m MLLW),Devalerea callophyloides,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Mid (0.5 m MLLW),Devalerea mollis,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Mid (0.5 m MLLW),Devalerea sp.,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Mid (0.5 m MLLW),encrusting bryozoan,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Mid (0.5 m MLLW),Fucus distichus,12.24489796
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Mid (0.5 m MLLW),Halosaccion glandiforme,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Mid (0.5 m MLLW),Mastocarpus sp.,20.40816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Mid (0.5 m MLLW),Mytilus trossulus,24.48979592
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Mid (0.5 m MLLW),Phycodrys fimbriata,12.24489796
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Mid (0.5 m MLLW),Ulva sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Upper (1.5 m MLLW),bare substrate,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Upper (1.5 m MLLW),Cladophora / Chaetomorpha sp.,26.53061224
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Upper (1.5 m MLLW),Corallina sp.,14.28571429
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Upper (1.5 m MLLW),Cryptosiphonia woodii,8.163265306
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Upper (1.5 m MLLW),Devalerea callophyloides,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Upper (1.5 m MLLW),Devalerea mollis,12.24489796
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Upper (1.5 m MLLW),Fucus distichus,28.57142857
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Upper (1.5 m MLLW),Halosaccion glandiforme,8.163265306
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Upper (1.5 m MLLW),Leathesia marina,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Upper (1.5 m MLLW),Mytilus trossulus,6.12244898
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Upper (1.5 m MLLW),Neorhodomela oregona,55.10204082
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Upper (1.5 m MLLW),Phycodrys fimbriata,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Upper (1.5 m MLLW),Soranthera ulvoidea,12.24489796
PWS_B08_RS_04,Disk Island,7/12/2007,2007,6,Upper (1.5 m MLLW),Ulva sp.,12.24489796
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Mid (0.5 m MLLW),bare substrate,8.163265306
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Mid (0.5 m MLLW),Cladophora / Chaetomorpha sp.,73.46938776
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Mid (0.5 m MLLW),Cryptosiphonia woodii,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Mid (0.5 m MLLW),Devalerea callophyloides,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Mid (0.5 m MLLW),Fucus distichus,18.36734694
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Mid (0.5 m MLLW),Halosaccion glandiforme,24.48979592
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Mid (0.5 m MLLW),Hiatella arctica,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Mid (0.5 m MLLW),Leathesia marina,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Mid (0.5 m MLLW),Mastocarpus sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Mid (0.5 m MLLW),Mytilus trossulus,44.89795918
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Mid (0.5 m MLLW),Neorhodomela oregona,10.20408163
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Mid (0.5 m MLLW),Phycodrys fimbriata,14.28571429
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Mid (0.5 m MLLW),Polyostea bipinnata,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Mid (0.5 m MLLW),Ulva sp.,14.28571429
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Upper (1.5 m MLLW),bare substrate,12.24489796
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Upper (1.5 m MLLW),barnacle spat,12.24489796
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Upper (1.5 m MLLW),Cladophora / Chaetomorpha sp.,22.44897959
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Upper (1.5 m MLLW),Corallina sp.,20.40816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Upper (1.5 m MLLW),Devalerea mollis,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Upper (1.5 m MLLW),Fucus distichus,46.93877551
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Upper (1.5 m MLLW),Halosaccion glandiforme,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Upper (1.5 m MLLW),Neorhodomela oregona,10.20408163
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Upper (1.5 m MLLW),Polyostea bipinnata,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Upper (1.5 m MLLW),Ralfsia sp.,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Upper (1.5 m MLLW),Ulva sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,7,Upper (1.5 m MLLW),unidentified anemone,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Mid (0.5 m MLLW),Cladophora / Chaetomorpha sp.,69.3877551
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Mid (0.5 m MLLW),Cryptosiphonia woodii,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Mid (0.5 m MLLW),Devalerea callophyloides,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Mid (0.5 m MLLW),Devalerea mollis,38.7755102
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Mid (0.5 m MLLW),encrusting bryozoan,6.12244898
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Mid (0.5 m MLLW),Fucus distichus,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Mid (0.5 m MLLW),Halosaccion glandiforme,6.12244898
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Mid (0.5 m MLLW),Hiatella arctica,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Mid (0.5 m MLLW),Mastocarpus sp.,14.28571429
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Mid (0.5 m MLLW),Mytilus trossulus,24.48979592
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Mid (0.5 m MLLW),Phycodrys fimbriata,8.163265306
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Mid (0.5 m MLLW),Polysiphonia sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Mid (0.5 m MLLW),Ulva sp.,6.12244898
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Mid (0.5 m MLLW),unidentified green algae,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Upper (1.5 m MLLW),Balanus / Semibalanus sp.,22.44897959
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Upper (1.5 m MLLW),bare substrate,24.48979592
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Upper (1.5 m MLLW),Chthamalus dalli,40.81632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Upper (1.5 m MLLW),Fucus distichus,12.24489796
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Upper (1.5 m MLLW),Gloiopeltis furcata,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Upper (1.5 m MLLW),Halosaccion glandiforme,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Upper (1.5 m MLLW),Mytilus trossulus,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Upper (1.5 m MLLW),Polyostea bipinnata,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,8,Upper (1.5 m MLLW),Ralfsia sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Mid (0.5 m MLLW),bare substrate,10.20408163
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Mid (0.5 m MLLW),Cladophora / Chaetomorpha sp.,14.28571429
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Mid (0.5 m MLLW),Devalerea mollis,79.59183673
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Mid (0.5 m MLLW),Fucus distichus,8.163265306
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Mid (0.5 m MLLW),Melanosiphon intestinalis,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Mid (0.5 m MLLW),Mytilus trossulus,8.163265306
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Mid (0.5 m MLLW),Neorhodomela oregona,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Mid (0.5 m MLLW),Polyostea bipinnata,6.12244898
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Mid (0.5 m MLLW),Polysiphonia sp.,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Mid (0.5 m MLLW),Ulva sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),bare substrate,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),barnacle spat,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),Cladophora / Chaetomorpha sp.,6.12244898
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),Corallina sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),Devalerea mollis,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),Fucus distichus,79.59183673
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),Gloiopeltis furcata,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),Halosaccion glandiforme,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),Mastocarpus sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),Melanosiphon intestinalis,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),Mytilus trossulus,38.7755102
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),Neorhodomela oregona,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),Polysiphonia sp.,53.06122449
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),Semibalanus balanoides,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,9,Upper (1.5 m MLLW),Ulva sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Mid (0.5 m MLLW),Cladophora / Chaetomorpha sp.,38.7755102
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Mid (0.5 m MLLW),Corallina sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Mid (0.5 m MLLW),Devalerea callophyloides,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Mid (0.5 m MLLW),Devalerea mollis,10.20408163
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Mid (0.5 m MLLW),Fucus distichus,14.28571429
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Mid (0.5 m MLLW),Halosaccion glandiforme,24.48979592
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Mid (0.5 m MLLW),Leathesia marina,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Mid (0.5 m MLLW),Mytilus trossulus,57.14285714
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Mid (0.5 m MLLW),Neorhodomela oregona,10.20408163
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Mid (0.5 m MLLW),Polyostea bipinnata,12.24489796
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Mid (0.5 m MLLW),Pylaiella littoralis,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Mid (0.5 m MLLW),Ulva sp.,20.40816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Mid (0.5 m MLLW),unidentified filamentous red algae,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Upper (1.5 m MLLW),Balanus / Semibalanus sp.,6.12244898
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Upper (1.5 m MLLW),bare substrate,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Upper (1.5 m MLLW),Cladophora / Chaetomorpha sp.,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Upper (1.5 m MLLW),Cryptosiphonia woodii,6.12244898
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Upper (1.5 m MLLW),Devalerea mollis,32.65306122
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Upper (1.5 m MLLW),Elachista sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Upper (1.5 m MLLW),Fucus distichus,40.81632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Upper (1.5 m MLLW),Halosaccion glandiforme,12.24489796
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Upper (1.5 m MLLW),Mastocarpus sp.,10.20408163
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Upper (1.5 m MLLW),Mytilus trossulus,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Upper (1.5 m MLLW),Neorhodomela oregona,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Upper (1.5 m MLLW),Phycodrys fimbriata,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Upper (1.5 m MLLW),Ulva sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,10,Upper (1.5 m MLLW),unidentified filamentous red algae,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Mid (0.5 m MLLW),bare substrate,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Mid (0.5 m MLLW),Cladophora / Chaetomorpha sp.,34.69387755
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Mid (0.5 m MLLW),Devalerea callophyloides,8.163265306
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Mid (0.5 m MLLW),Devalerea mollis,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Mid (0.5 m MLLW),Fucus distichus,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Mid (0.5 m MLLW),Halosaccion glandiforme,14.28571429
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Mid (0.5 m MLLW),Leathesia marina,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Mid (0.5 m MLLW),Mastocarpus sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Mid (0.5 m MLLW),Mytilus trossulus,53.06122449
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Mid (0.5 m MLLW),Neorhodomela oregona,32.65306122
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Mid (0.5 m MLLW),Phycodrys fimbriata,10.20408163
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Mid (0.5 m MLLW),Pylaiella littoralis,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Mid (0.5 m MLLW),Ulva sp.,26.53061224
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Mid (0.5 m MLLW),unidentified brown algae,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Upper (1.5 m MLLW),Balanus / Semibalanus sp.,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Upper (1.5 m MLLW),bare substrate,10.20408163
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Upper (1.5 m MLLW),barnacle spat,6.12244898
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Upper (1.5 m MLLW),Chthamalus dalli,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Upper (1.5 m MLLW),Devalerea mollis,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Upper (1.5 m MLLW),Elachista sp.,6.12244898
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Upper (1.5 m MLLW),Fucus distichus,83.67346939
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Upper (1.5 m MLLW),Semibalanus balanoides,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,11,Upper (1.5 m MLLW),Ulva sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Mid (0.5 m MLLW),Cladophora / Chaetomorpha sp.,34.69387755
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Mid (0.5 m MLLW),Corallina sp.,8.163265306
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Mid (0.5 m MLLW),Devalerea mollis,6.12244898
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Mid (0.5 m MLLW),Fucus distichus,61.2244898
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Mid (0.5 m MLLW),Mastocarpus sp.,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Mid (0.5 m MLLW),Mytilus trossulus,67.34693878
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Mid (0.5 m MLLW),Neorhodomela oregona,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Mid (0.5 m MLLW),Phycodrys fimbriata,14.28571429
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Mid (0.5 m MLLW),Polyostea bipinnata,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Mid (0.5 m MLLW),Polysiphonia sp.,8.163265306
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Mid (0.5 m MLLW),Ulva sp.,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Upper (1.5 m MLLW),Balanus / Semibalanus sp.,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Upper (1.5 m MLLW),bare substrate,2.040816327
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Upper (1.5 m MLLW),barnacle spat,24.48979592
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Upper (1.5 m MLLW),Corallina sp.,4.081632653
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Upper (1.5 m MLLW),Elachista sp.,8.163265306
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Upper (1.5 m MLLW),Fucus distichus,79.59183673
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Upper (1.5 m MLLW),Gloiopeltis furcata,10.20408163
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Upper (1.5 m MLLW),Mytilus trossulus,12.24489796
PWS_B08_RS_04,Disk Island,7/12/2007,2007,12,Upper (1.5 m MLLW),Ulva sp.,2.040816327
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Mid (0.5 m MLLW),bare substrate,4.081632653
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Mid (0.5 m MLLW),Cladophora / Chaetomorpha sp.,67.34693878
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Mid (0.5 m MLLW),Fucus distichus,48.97959184
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Mid (0.5 m MLLW),Mastocarpus sp.,4.081632653
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Mid (0.5 m MLLW),Mytilus trossulus,2.040816327
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Mid (0.5 m MLLW),Neorhodomela oregona,2.040816327
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Mid (0.5 m MLLW),Polyostea bipinnata,4.081632653
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Upper (1.5 m MLLW),bare substrate,36.73469388
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Upper (1.5 m MLLW),barnacle spat,4.081632653
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Upper (1.5 m MLLW),Chthamalus dalli,4.081632653
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Upper (1.5 m MLLW),Cladophora / Chaetomorpha sp.,12.24489796
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Upper (1.5 m MLLW),Fucus distichus,6.12244898
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Upper (1.5 m MLLW),Melanosiphon intestinalis,2.040816327
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Upper (1.5 m MLLW),Polyostea bipinnata,36.73469388
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,1,Upper (1.5 m MLLW),unidentified green algae,4.081632653
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Mid (0.5 m MLLW),Balanus / Semibalanus sp.,4.081632653
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Mid (0.5 m MLLW),bare substrate,14.28571429
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Mid (0.5 m MLLW),Cladophora / Chaetomorpha sp.,69.3877551
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Mid (0.5 m MLLW),Fucus distichus,32.65306122
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Mid (0.5 m MLLW),Halosaccion glandiforme,4.081632653
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Mid (0.5 m MLLW),Mastocarpus sp.,2.040816327
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Mid (0.5 m MLLW),Mytilus trossulus,2.040816327
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Mid (0.5 m MLLW),Neorhodomela oregona,4.081632653
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Mid (0.5 m MLLW),Polyostea bipinnata,44.89795918
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Upper (1.5 m MLLW),bare substrate,10.20408163
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Upper (1.5 m MLLW),barnacle spat,4.081632653
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Upper (1.5 m MLLW),Chthamalus dalli,4.081632653
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Upper (1.5 m MLLW),Cladophora / Chaetomorpha sp.,14.28571429
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Upper (1.5 m MLLW),Fucus distichus,61.2244898
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Upper (1.5 m MLLW),Halosaccion glandiforme,2.040816327
PWS_B08_RS_05,Northwest Bay,7/11/2007,2007,2,Upper (1.5 m MLLW),Mastocarpus sp.,2.040816327
